od_key,src,dst,is_diag,class,flow_scale,sum_mse,rmse,mae,mean_true,max_true,mean_pred,rank,mse_share_pct,cum_mse_pct,rank_pct,tier
34_38-31_36,34_38,31_36,False,True Stable,Tiny (<10人),0.8302289779210603,0.19426188718993145,0.060373346890968294,0.04261425598187738,0.9375136316013024,0.020631818181818185,1192,0.00016795471089499692,99.99293351730465,76.90322580645162,🟢 Top 10%~100% 一般微網格 (低誤差)
40_45-42_46,40_45,42_46,False,True Stable,Tiny (<10人),0.8298790967168598,0.1786572886752799,0.05092777626016545,0.03584700702939622,0.9320221827643017,0.017026923076923075,1193,0.00016788393018502188,99.99310140123482,76.96774193548387,🟢 Top 10%~100% 一般微網格 (低誤差)
50_43-50_44,50_43,50_44,False,True Stable,Tiny (<10人),0.8293581994660884,0.1721044325263514,0.06406628647254872,0.03331271504397731,0.9327560212313647,0.033575,1194,0.0001677785530547531,99.99326917978789,77.03225806451613,🟢 Top 10%~100% 一般微網格 (低誤差)
35_38-35_39,35_38,35_39,False,True Stable,Tiny (<10人),0.8277423566094154,0.1719366948087721,0.0655139666596371,0.033167538088208534,0.928691066469839,0.03510357142857143,1195,0.00016745166923467274,99.99343663145713,77.09677419354838,🟢 Top 10%~100% 一般微網格 (低誤差)
30_37-32_38,30_37,32_38,False,Temporary Increase,Tiny (<10人),0.8276890647445975,0.18570687753650436,0.055295655015431766,0.038770655015431775,0.9304957203703625,0.018658333333333336,1196,0.0001674408883296615,99.99360407234545,77.16129032258064,🟢 Top 10%~100% 一般微網格 (低誤差)
35_37-34_37,35_37,34_37,False,True Stable,Tiny (<10人),0.8266310084231608,0.17182123272492514,0.06523454579226289,0.033116688649405736,0.9272672821833606,0.034875,1197,0.00016722684431493378,99.99377129918977,77.2258064516129,🟢 Top 10%~100% 一般微網格 (低誤差)
43_42-42_42,43_42,42_42,False,Recovered,Tiny (<10人),0.8261015867161952,0.19377840984862946,0.05894947565126023,0.04200856656035113,0.924188464327725,0.01875,1198,0.00016711974269345385,99.99393841893246,77.29032258064517,🟢 Top 10%~100% 一般微網格 (低誤差)
33_37-34_39,33_37,34_39,False,Delayed Increase,Tiny (<10人),0.8252004299329048,0.193672688966451,0.058028110884181944,0.04226447452054556,0.9298184394520024,0.018081818181818178,1199,0.00016693743933976027,99.9941053563718,77.35483870967742,🟢 Top 10%~100% 一般微網格 (低誤差)
60_62-61_61,60_62,61_61,False,Persistent Decrease,Tiny (<10人),0.8234588392275339,0.21388715083056895,0.07382681235201684,0.05177125679646128,0.931882622336303,0.025500000000000002,1200,0.00016658511682248267,99.99427194148862,77.41935483870968,🟢 Top 10%~100% 一般微網格 (低誤差)
35_70-33_70,35_70,33_70,False,True Stable,Tiny (<10人),0.8231019352171907,0.17145406873658098,0.07566770429894151,0.033231990013227235,0.9304957203703625,0.04652142857142859,1201,0.0001665129154039962,99.99443845440402,77.48387096774194,🟢 Top 10%~100% 一般微網格 (低誤差)
37_41-37_42,37_41,37_42,False,Temporary Increase,Tiny (<10人),0.8197425565369362,0.17110382776641542,0.06400467877635334,0.033129678776353345,0.9276310057378936,0.033796428571428574,1202,0.0001658333155706565,99.9946042877196,77.54838709677419,🟢 Top 10%~100% 一般微網格 (低誤差)
41_46-38_44,41_46,38_44,False,True Stable,Tiny (<10人),0.819543283514313,0.1710830294992874,0.06679601658313303,0.03300673086884732,0.924188464327725,0.03681071428571429,1203,0.00016579300278491435,99.99477008072238,77.61290322580645,🟢 Top 10%~100% 一般微網格 (低誤差)
51_58-51_58,51_58,51_58,True,Persistent Zero,Tiny (<10人),0.8186315973632219,0.1929003036619531,0.05971037248489607,0.042155827030350604,0.9274281946677133,0.020100000000000003,1204,0.00016560856934786798,99.99493568929174,77.6774193548387,🟢 Top 10%~100% 一般微網格 (低誤差)
42_45-42_43,42_45,42_43,False,True Stable,Tiny (<10人),0.8178159038843795,0.17090263559411117,0.06697926742657785,0.03331498171229214,0.93281948794418,0.03720714285714286,1205,0.0001654435551577334,99.99510113284687,77.74193548387098,🟢 Top 10%~100% 一般微網格 (低誤差)
60_62-59_60,60_62,59_60,False,Delayed Increase,Tiny (<10人),0.8175960840965946,0.1973148419702446,0.06060179061493026,0.04430655251969216,0.9304376029135354,0.019219047619047618,1206,0.00016539908577652861,99.99526653193266,77.80645161290323,🟢 Top 10%~100% 一般微網格 (低誤差)
65_66-65_66,65_66,65_66,True,Persistent Zero,Tiny (<10人),0.817457065174758,0.2021703570228284,0.06339336410916803,0.04636336410916803,0.9272672821833606,0.0198,1207,0.00016537096235100756,99.995431902895,77.87096774193549,🟢 Top 10%~100% 一般微網格 (低誤差)
43_58-43_58,43_58,43_58,True,Persistent Zero,Tiny (<10人),0.8171658290622869,0.1884912440663084,0.05626669465411354,0.040427564219330935,0.9298339770446116,0.018482608695652176,1208,0.00016531204549990612,99.9955972149405,77.93548387096774,🟢 Top 10%~100% 一般微網格 (低誤差)
36_41-35_41,36_41,35_41,False,Partial Dissipation,Tiny (<10人),0.8164395593792845,0.184440545906091,0.05421629443624329,0.03869546110290996,0.928691066469839,0.018004166666666665,1209,0.00016516512167782281,99.99576238006217,78.0,🟢 Top 10%~100% 一般微網格 (低誤差)
57_67-57_67,57_67,57_67,True,Persistent Zero,Tiny (<10人),0.8143505754684673,0.20702791261953915,0.06640097049747382,0.04893781260273697,0.9298184394520024,0.020873684210526315,1210,0.0001647425217708861,99.99592712258395,78.06451612903226,🟢 Top 10%~100% 一般微網格 (低誤差)
58_44-51_44,58_44,51_44,False,Temporary Increase,Tiny (<10人),0.8141820745701339,0.2017649715101873,0.06138774178155078,0.04646774178155078,0.9293548356310156,0.01798,1211,0.00016470843416322876,99.9960918310181,78.12903225806451,🟢 Top 10%~100% 一般微網格 (低誤差)
52_35-53_36,52_35,53_36,False,Delayed Increase,Tiny (<10人),0.8135810905082373,0.2126004456079052,0.07299380357376248,0.051343803573762496,0.924188464327725,0.02493888888888889,1212,0.00016458685553004122,99.99625641787365,78.19354838709678,🟢 Top 10%~100% 一般微網格 (低誤差)
60_61-59_60,60_61,59_60,False,Delayed Increase,Tiny (<10人),0.8134055872699093,0.1880570666475552,0.05498939222745065,0.04055460961875499,0.9327560212313647,0.01745217391304348,1213,0.00016455135135415912,99.99642096922501,78.25806451612904,🟢 Top 10%~100% 一般微網格 (低誤差)
38_43-41_46,38_43,41_46,False,Recovered,Tiny (<10人),0.812252593520279,0.19214726756511516,0.0578835274051607,0.04229261831425161,0.9304376029135354,0.01863636363636364,1214,0.0001643181015676149,99.99658528732657,78.32258064516128,🟢 Top 10%~100% 一般微網格 (低誤差)
61_62-59_61,61_62,59_61,False,Persistent Decrease,Tiny (<10人),0.8120659795683991,0.1703007821859815,0.06848348581834054,0.03322991438976912,0.9304376029135354,0.039017857142857146,1215,0.00016428034970256264,99.99674956767628,78.38709677419354,🟢 Top 10%~100% 一般微網格 (低誤差)
42_44-42_45,42_44,42_45,False,Partial Recovery,Tiny (<10人),0.8110622142946701,0.17019549833465358,0.06243735697673536,0.033298071262449644,0.93234599534859,0.032610714285714285,1216,0.000164077288726809,99.996913644965,78.45161290322581,🟢 Top 10%~100% 一般微網格 (低誤差)
70_59-70_59,70_59,70_59,True,Persistent Zero,Tiny (<10人),0.8102246097848969,0.2065027857318021,0.06604978922887317,0.0490708418604521,0.93234599534859,0.02085263157894737,1217,0.0001639078419512513,99.99707755280696,78.51612903225806,🟢 Top 10%~100% 一般微網格 (低誤差)
40_47-38_44,40_47,38_44,False,True Stable,Tiny (<10人),0.8089736775297824,0.17988592802437686,0.05233424084925459,0.037310240849254585,0.9327560212313647,0.018064,1218,0.0001636547792771646,99.99724120758623,78.58064516129032,🟢 Top 10%~100% 一般微網格 (低誤差)
61_61-61_60,61_61,61_60,False,Delayed Increase,Tiny (<10人),0.8089130380227689,0.19175185645928022,0.05758265633872738,0.04226447452054556,0.9298184394520024,0.018454545454545456,1219,0.0001636425119495476,99.99740485009818,78.64516129032259,🟢 Top 10%~100% 一般微網格 (低誤差)
39_45-37_43,39_45,37_43,False,Temporary Increase,Tiny (<10人),0.8061892553958804,0.16968345059844736,0.06263650652729649,0.03328650652729649,0.9320221827643017,0.03297857142857143,1220,0.0001630914927297832,99.9975679415909,78.70967741935485,🟢 Top 10%~100% 一般微網格 (低誤差)
41_46-41_45,41_46,41_45,False,Recovered,Tiny (<10人),0.8050630677476285,0.16956489147095916,0.06186920010405483,0.03322991438976912,0.9304376029135354,0.032167857142857144,1221,0.00016286366579780918,99.99773080525671,78.77419354838709,🟢 Top 10%~100% 一般微網格 (低誤差)
42_46-42_43,42_46,42_43,False,True Stable,Tiny (<10人),0.8046409300360121,0.18310299128678148,0.05355092428184591,0.03883425761517924,0.9320221827643017,0.017983333333333334,1222,0.00016277826764958997,99.99789358352436,78.83870967741935,🟢 Top 10%~100% 一般微網格 (低誤差)
40_47-40_48,40_47,40_48,False,True Stable,Tiny (<10人),0.802806973382237,0.1955221304466383,0.060551955546182826,0.04422338411761138,0.928691066469839,0.01988095238095238,1223,0.00016240725956896375,99.99805599078393,78.90322580645162,🟢 Top 10%~100% 一般微網格 (低誤差)
43_42-43_41,43_42,43_41,False,Persistent Increase,Tiny (<10人),0.802098006585409,0.186745351677836,0.05540243570571151,0.04055460961875499,0.9327560212313647,0.018447826086956522,1224,0.00016226383610801255,99.99821825462004,78.96774193548387,🟢 Top 10%~100% 一般微網格 (低誤差)
58_44-50_44,58_44,50_44,False,True Stable,Tiny (<10人),0.7955150640237563,0.19463213947192012,0.060725600138739774,0.04430655251969216,0.9304376029135354,0.020533333333333334,1225,0.00016093211167513463,99.99837918673171,79.03225806451613,🟢 Top 10%~100% 一般微網格 (低誤差)
35_67-35_67,35_67,35_67,True,Persistent Zero,Tiny (<10人),0.7929186039138647,0.18984666108035056,0.057828281034740976,0.04236464467110462,0.9320221827643017,0.019654545454545456,1226,0.00016040684970680484,99.99853959358143,79.09677419354838,🟢 Top 10%~100% 一般微網格 (低誤差)
41_39-40_38,41_39,40_38,False,True Stable,Tiny (<10人),0.7848515253230485,0.20881298455303765,0.06786971309061197,0.05163082420172309,0.9293548356310156,0.02158333333333333,1227,0.0001587748856480695,99.99869836846707,79.16129032258064,🟢 Top 10%~100% 一般微網格 (低誤差)
40_46-38_45,40_46,38_45,False,Partial Dissipation,Tiny (<10人),0.3531743399999999,0.11230925734646402,0.11191428571428572,0.0,0.0,0.11191428571428572,1228,7.144690892236158e-05,99.998769815376,79.2258064516129,🟢 Top 10%~100% 一般微網格 (低誤差)
34_37-35_37,34_37,35_37,False,True Stable,Tiny (<10人),0.33405708,0.10922733174439445,0.10892857142857142,0.0,0.0,0.10892857142857142,1229,6.757950130134047e-05,99.99883739487728,79.29032258064515,🟢 Top 10%~100% 一般微網格 (低誤差)
58_40-58_40,58_40,58_40,True,Persistent Decrease,Tiny (<10人),0.22311812,0.0892664790708936,0.08819285714285714,0.0,0.0,0.08819285714285714,1230,4.5136631383153554e-05,99.99888253150867,79.35483870967742,🟢 Top 10%~100% 一般微網格 (低誤差)
50_53-50_53,50_53,50_53,True,Persistent Low Volume,Tiny (<10人),0.22190474000000002,0.08902341987204428,0.0881857142857143,0.0,0.0,0.0881857142857143,1231,4.489116550262494e-05,99.99892742267417,79.41935483870968,🟢 Top 10%~100% 一般微網格 (低誤差)
35_35-35_35,35_35,35_35,True,Persistent Zero,Tiny (<10人),0.22186511,0.08901547016430025,0.088075,0.0,0.0,0.088075,1232,4.488314838280645e-05,99.99897230582255,79.48387096774194,🟢 Top 10%~100% 一般微網格 (低誤差)
51_55-51_55,51_55,51_55,True,Persistent Zero,Tiny (<10人),0.21928235999999998,0.08849583525309458,0.08825000000000001,0.0,0.0,0.08825000000000001,1233,4.436065995961231e-05,99.9990166664825,79.54838709677419,🟢 Top 10%~100% 一般微網格 (低誤差)
33_67-33_67,33_67,33_67,True,Persistent Zero,Tiny (<10人),0.18238483,0.08070776870023993,0.07915357142857142,0.0,0.0,0.07915357142857142,1234,3.6896316810078565e-05,99.99905356279933,79.61290322580645,🟢 Top 10%~100% 一般微網格 (低誤差)
51_37-51_37,51_37,51_37,True,Persistent Low Volume,Tiny (<10人),0.1803554,0.08025748741216789,0.07955000000000001,0.0,0.0,0.07955000000000001,1235,3.64857646154477e-05,99.99909004856394,79.6774193548387,🟢 Top 10%~100% 一般微網格 (低誤差)
41_48-40_48,41_48,40_48,False,True Stable,Tiny (<10人),0.15776012000000003,0.07506190778284283,0.07413571428571429,0.0,0.0,0.07413571428571429,1236,3.1914756109463776e-05,99.99912196332006,79.74193548387096,🟢 Top 10%~100% 一般微網格 (低誤差)
41_45-41_46,41_45,41_46,False,Recovered,Tiny (<10人),0.10392311,0.06092240673887681,0.060425,0.0,0.0,0.060425,1237,2.1023568629302358e-05,99.99914298688869,79.80645161290323,🟢 Top 10%~100% 一般微網格 (低誤差)
31_65-31_65,31_65,31_65,True,Persistent Zero,Tiny (<10人),0.0944737,0.05808666554628277,0.0575,0.0,0.0,0.0575,1238,1.9111959944367736e-05,99.99916209884863,79.87096774193549,🟢 Top 10%~100% 一般微網格 (低誤差)
34_39-32_38,34_39,32_38,False,Temporary Increase,Tiny (<10人),0.08862457000000001,0.05625978327620641,0.054789285714285714,0.0,0.0,0.054789285714285714,1239,1.7928685252369864e-05,99.99918002753387,79.93548387096774,🟢 Top 10%~100% 一般微網格 (低誤差)
30_50-30_51,30_50,30_51,False,True Stable,Tiny (<10人),0.08652960999999999,0.055590855491579855,0.05525357142857142,0.0,0.0,0.05525357142857142,1240,1.7504876386991956e-05,99.99919753241026,80.0,🟢 Top 10%~100% 一般微網格 (低誤差)
32_38-34_38,32_38,34_38,False,True Stable,Tiny (<10人),0.08469722,0.054999097395191085,0.05365714285714285,0.0,0.0,0.05365714285714285,1241,1.7134185239270844e-05,99.9992146665955,80.06451612903226,🟢 Top 10%~100% 一般微網格 (低誤差)
33_48-34_49,33_48,34_49,False,Partial Recovery,Tiny (<10人),0.07817228999999999,0.05283812543987532,0.05193928571428571,0.0,0.0,0.05193928571428571,1242,1.581419670489775e-05,99.9992304807922,80.12903225806451,🟢 Top 10%~100% 一般微網格 (低誤差)
34_39-36_41,34_39,36_41,False,Temporary Increase,Tiny (<10人),0.07316568000000001,0.05111809855618654,0.050407142857142866,0.0,0.0,0.050407142857142866,1243,1.480136318851096e-05,99.99924528215539,80.19354838709677,🟢 Top 10%~100% 一般微網格 (低誤差)
58_63-58_63,58_63,58_63,True,Persistent Zero,Tiny (<10人),0.0636089,0.047662841171833524,0.04698571428571429,0.0,0.0,0.04698571428571429,1244,1.2868033631638149e-05,99.99925815018904,80.25806451612904,🟢 Top 10%~100% 一般微網格 (低誤差)
36_35-36_35,36_35,36_35,True,Persistent Zero,Tiny (<10人),0.058272689999999995,0.0456198147738458,0.04443214285714286,0.0,0.0,0.04443214285714286,1245,1.1788522277952048e-05,99.9992699387113,80.3225806451613,🟢 Top 10%~100% 一般微網格 (低誤差)
67_61-67_61,67_61,67_61,True,Persistent Zero,Tiny (<10人),0.057322210000000005,0.04524623504463422,0.043225,0.0,0.0,0.043225,1246,1.1596240873837226e-05,99.99928153495217,80.38709677419355,🟢 Top 10%~100% 一般微網格 (低誤差)
48_67-48_67,48_67,48_67,True,Persistent Zero,Tiny (<10人),0.057029130000000004,0.04513041815513283,0.04448214285714286,0.0,0.0,0.04448214285714286,1247,1.1536951005646444e-05,99.99929307190318,80.45161290322581,🟢 Top 10%~100% 一般微網格 (低誤差)
39_54-39_54,39_54,39_54,True,Persistent Zero,Tiny (<10人),0.05663312000000001,0.04497345248667739,0.04396428571428571,0.0,0.0,0.04396428571428571,1248,1.1456838474248088e-05,99.99930452874165,80.51612903225806,🟢 Top 10%~100% 一般微網格 (低誤差)
63_54-63_54,63_54,63_54,True,Persistent Low Volume,Tiny (<10人),0.05636413,0.04486652028915484,0.04317500000000001,0.0,0.0,0.04317500000000001,1249,1.1402421995318654e-05,99.99931593116365,80.58064516129032,🟢 Top 10%~100% 一般微網格 (低誤差)
37_35-37_35,37_35,37_35,True,Persistent Zero,Tiny (<10人),0.05458320999999999,0.04415201419123319,0.042374999999999996,0.0,0.0,0.042374999999999996,1250,1.1042143190697648e-05,99.99932697330684,80.64516129032258,🟢 Top 10%~100% 一般微網格 (低誤差)
58_48-58_48,58_48,58_48,True,Persistent Zero,Tiny (<10人),0.05431092,0.04404174967330106,0.0434,0.0,0.0,0.0434,1251,1.098705912419817e-05,99.99933796036595,80.70967741935485,🟢 Top 10%~100% 一般微網格 (低誤差)
50_60-50_60,50_60,50_60,True,Persistent Zero,Tiny (<10人),0.052365440000000006,0.043245742977942765,0.04111428571428572,0.0,0.0,0.04111428571428572,1252,1.059348995275079e-05,99.99934855385591,80.7741935483871,🟢 Top 10%~100% 一般微網格 (低誤差)
37_55-37_55,37_55,37_55,True,Persistent Zero,Tiny (<10人),0.05102264999999999,0.04268767386494607,0.04181071428571428,0.0,0.0,0.04181071428571428,1253,1.0321844524513112e-05,99.99935887570042,80.83870967741935,🟢 Top 10%~100% 一般微網格 (低誤差)
50_56-50_56,50_56,50_56,True,Persistent Low Volume,Tiny (<10人),0.05012454,0.04231030776131441,0.040871428571428566,0.0,0.0,0.040871428571428566,1254,1.0140157532835683e-05,99.99936901585797,80.90322580645162,🟢 Top 10%~100% 一般微網格 (低誤差)
59_56-59_56,59_56,59_56,True,Persistent Zero,Tiny (<10人),0.05011304,0.042305453886838616,0.040942857142857135,0.0,0.0,0.040942857142857135,1255,1.0137831091303699e-05,99.99937915368906,80.96774193548387,🟢 Top 10%~100% 一般微網格 (低誤差)
34_39-35_41,34_39,35_41,False,Partial Dissipation,Tiny (<10人),0.04947363,0.04203469230460546,0.04114642857142858,0.0,0.0,0.04114642857142858,1256,1.0008478919132731e-05,99.99938916216797,81.03225806451613,🟢 Top 10%~100% 一般微網格 (低誤差)
36_42-36_41,36_42,36_41,False,Temporary Increase,Tiny (<10人),0.048502239999999995,0.041619981464950905,0.04104285714285714,0.0,0.0,0.04104285714285714,1257,9.81196743741497e-06,99.9993989741354,81.09677419354838,🟢 Top 10%~100% 一般微網格 (低誤差)
60_66-60_66,60_66,60_66,True,Persistent Low Volume,Tiny (<10人),0.047712550000000006,0.041279772805299486,0.04025357142857143,0.0,0.0,0.04025357142857143,1258,9.652213731902562e-06,99.99940862634912,81.16129032258065,🟢 Top 10%~100% 一般微網格 (低誤差)
32_70-30_70,32_70,30_70,False,True Stable,Tiny (<10人),0.04692551000000001,0.040937892855257854,0.03975357142857144,0.0,0.0,0.03975357142857144,1259,9.492996119438828e-06,99.99941811934525,81.2258064516129,🟢 Top 10%~100% 一般微網格 (低誤差)
31_56-31_56,31_56,31_56,True,Persistent Zero,Tiny (<10人),0.04673982,0.04085681443424445,0.04032857142857143,0.0,0.0,0.04032857142857143,1260,9.455431169171506e-06,99.9994275747764,81.29032258064515,🟢 Top 10%~100% 一般微網格 (低誤差)
40_65-40_65,40_65,40_65,True,Persistent Zero,Tiny (<10人),0.04583699,0.040460293586958275,0.03945357142857143,0.0,0.0,0.03945357142857143,1261,9.272789324969642e-06,99.99943684756573,81.35483870967742,🟢 Top 10%~100% 一般微網格 (低誤差)
34_40-34_38,34_40,34_38,False,True Stable,Tiny (<10人),0.045170140000000004,0.04016490116649468,0.03938571428571429,0.0,0.0,0.03938571428571429,1262,9.1378860610041e-06,99.9994459854518,81.41935483870968,🟢 Top 10%~100% 一般微網格 (低誤差)
33_58-33_58,33_58,33_58,True,Persistent Zero,Tiny (<10人),0.04469384,0.03995257903350635,0.03905714285714285,0.0,0.0,0.03905714285714285,1263,9.041530921727216e-06,99.99945502698273,81.48387096774194,🟢 Top 10%~100% 一般微網格 (低誤差)
30_58-30_58,30_58,30_58,True,Persistent Zero,Tiny (<10人),0.039939400000000014,0.03846085070610162,0.03465185185185185,0.0,0.0,0.03465185185185185,1264,8.079711210655253e-06,99.99946310669394,81.54838709677419,🟢 Top 10%~100% 一般微網格 (低誤差)
30_48-31_47,30_48,31_47,False,Partial Dissipation,Tiny (<10人),0.03989877,0.03774859032372695,0.03709642857142857,0.0,0.0,0.03709642857142857,1265,8.071491791573117e-06,99.99947117818571,81.61290322580645,🟢 Top 10%~100% 一般微網格 (低誤差)
32_48-30_47,32_48,30_47,False,True Stable,Tiny (<10人),0.039652320000000005,0.037631825436912916,0.03692857142857143,0.0,0.0,0.03692857142857143,1266,8.021635138046374e-06,99.99947919982085,81.6774193548387,🟢 Top 10%~100% 一般微網格 (低誤差)
45_53-45_53,45_53,45_53,True,Persistent Zero,Tiny (<10人),0.038689110000000006,0.03717195083085402,0.036060714285714286,0.0,0.0,0.036060714285714286,1267,7.826778464305275e-06,99.99948702659933,81.74193548387096,🟢 Top 10%~100% 一般微網格 (低誤差)
39_45-39_46,39_45,39_46,False,Partial Dissipation,Tiny (<10人),0.038614850000000006,0.037136259716270374,0.03485357142857143,0.0,0.0,0.03485357142857143,1268,7.811755720986566e-06,99.99949483835505,81.80645161290323,🟢 Top 10%~100% 一般微網格 (低誤差)
50_54-50_54,50_54,50_54,True,Persistent Low Volume,Tiny (<10人),0.03777758,0.03673144818427781,0.03585000000000001,0.0,0.0,0.03585000000000001,1269,7.64237661650965e-06,99.99950248073166,81.87096774193549,🟢 Top 10%~100% 一般微網格 (低誤差)
31_37-32_38,31_37,32_38,False,Temporary Increase,Tiny (<10人),0.03535017,0.036873051447865325,0.03290384615384616,0.0,0.0,0.03290384615384616,1270,7.151313360931032e-06,99.99950963204502,81.93548387096774,🟢 Top 10%~100% 一般微網格 (低誤差)
32_52-32_52,32_52,32_52,True,Persistent Low Volume,Tiny (<10人),0.034382859999999994,0.035685280708707606,0.034496296296296296,0.0,0.0,0.034496296296296296,1271,6.955627260208964e-06,99.99951658767228,82.0,🟢 Top 10%~100% 一般微網格 (低誤差)
38_43-39_45,38_43,39_45,False,Partial Dissipation,Tiny (<10人),0.03407249,0.034883730346067385,0.03283214285714286,0.0,0.0,0.03283214285714286,1272,6.892839637749662e-06,99.99952348051193,82.06451612903226,🟢 Top 10%~100% 一般微網格 (低誤差)
47_54-47_54,47_54,47_54,True,Persistent Zero,Tiny (<10人),0.03263729,0.03414114087138859,0.03304642857142857,0.0,0.0,0.03304642857142857,1273,6.602499734558017e-06,99.99953008301165,82.12903225806451,🟢 Top 10%~100% 一般微網格 (低誤差)
31_46-31_47,31_46,31_47,False,Partial Dissipation,Tiny (<10人),0.03255793,0.034099607245329296,0.033053571428571425,0.0,0.0,0.033053571428571425,1274,6.586445264994688e-06,99.99953666945692,82.19354838709677,🟢 Top 10%~100% 一般微網格 (低誤差)
51_38-51_38,51_38,51_38,True,Persistent Zero,Tiny (<10人),0.03243012000000001,0.03403261041161215,0.03295714285714286,0.0,0.0,0.03295714285714286,1275,6.56058939610748e-06,99.9995432300463,82.25806451612904,🟢 Top 10%~100% 一般微網格 (低誤差)
38_45-40_46,38_45,40_46,False,Partial Dissipation,Tiny (<10人),0.030981760000000004,0.033263965917662744,0.032221428571428574,0.0,0.0,0.032221428571428574,1276,6.2675872346061884e-06,99.99954949763354,82.3225806451613,🟢 Top 10%~100% 一般微網格 (低誤差)
34_70-33_69,34_70,33_69,False,True Stable,Tiny (<10人),0.02982254,0.032635727574020994,0.03057857142857143,0.0,0.0,0.03057857142857143,1277,6.0330778821968936e-06,99.99955553071143,82.38709677419355,🟢 Top 10%~100% 一般微網格 (低誤差)
44_52-44_52,44_52,44_52,True,Persistent Zero,Tiny (<10人),0.02897293,0.03275776978796758,0.031485185185185185,0.0,0.0,0.031485185185185185,1278,5.861202404806527e-06,99.99956139191383,82.45161290322581,🟢 Top 10%~100% 一般微網格 (低誤差)
33_66-33_66,33_66,33_66,True,Persistent Zero,Tiny (<10人),0.028938480000000003,0.03214836143347189,0.03131428571428571,0.0,0.0,0.03131428571428571,1279,5.854233195173757e-06,99.99956724614702,82.51612903225806,🟢 Top 10%~100% 一般微網格 (低誤差)
47_52-47_52,47_52,47_52,True,Persistent Low Volume,Tiny (<10人),0.028503189999999998,0.03190565892484547,0.030632142857142854,0.0,0.0,0.030632142857142854,1280,5.766174348699194e-06,99.99957301232139,82.58064516129032,🟢 Top 10%~100% 一般微網格 (低誤差)
59_42-59_42,59_42,59_42,True,Persistent Low Volume,Tiny (<10人),0.028404099999999998,0.031850151378873266,0.030335714285714282,0.0,0.0,0.030335714285714282,1281,5.746128514664035e-06,99.99957875844989,82.64516129032258,🟢 Top 10%~100% 一般微網格 (低誤差)
44_62-44_62,44_62,44_62,True,Persistent Zero,Tiny (<10人),0.028245250000000003,0.031760965485504826,0.030667857142857143,0.0,0.0,0.030667857142857143,1282,5.713993276633104e-06,99.99958447244317,82.70967741935485,🟢 Top 10%~100% 一般微網格 (低誤差)
48_58-48_58,48_58,48_58,True,Persistent Low Volume,Tiny (<10人),0.02773279,0.031471523409493316,0.029896428571428574,0.0,0.0,0.029896428571428574,1283,5.610322995982608e-06,99.99959008276616,82.7741935483871,🟢 Top 10%~100% 一般微網格 (低誤差)
42_55-42_55,42_55,42_55,True,Persistent Zero,Tiny (<10人),0.026848709999999998,0.033446916898273296,0.03077083333333333,0.0,0.0,0.03077083333333333,1284,5.431474262974198e-06,99.99959551424043,82.83870967741936,🟢 Top 10%~100% 一般微網格 (低誤差)
52_61-52_61,52_61,52_61,True,Persistent Zero,Tiny (<10人),0.026755840000000003,0.030912225967822414,0.029549999999999996,0.0,0.0,0.029549999999999996,1285,5.412686730358948e-06,99.99960092692716,82.9032258064516,🟢 Top 10%~100% 一般微網格 (低誤差)
48_61-48_61,48_61,48_61,True,Persistent Zero,Tiny (<10人),0.02590316,0.030973800159106994,0.029614814814814813,0.0,0.0,0.029614814814814813,1286,5.240190194229172e-06,99.99960616711735,82.96774193548387,🟢 Top 10%~100% 一般微網格 (低誤差)
47_57-47_57,47_57,47_57,True,Persistent Zero,Tiny (<10人),0.0257861,0.030903733443400343,0.028762962962962966,0.0,0.0,0.028762962962962966,1287,5.216509042426209e-06,99.9996113836264,83.03225806451613,🟢 Top 10%~100% 一般微網格 (低誤差)
32_64-32_64,32_64,32_64,True,Persistent Zero,Tiny (<10人),0.025381710000000002,0.030107966435100577,0.028324999999999996,0.0,0.0,0.028324999999999996,1288,5.134701243198457e-06,99.99961651832764,83.09677419354838,🟢 Top 10%~100% 一般微網格 (低誤差)
62_56-62_56,62_56,62_56,True,Persistent Zero,Tiny (<10人),0.025199459999999996,0.02999967856970661,0.028249999999999994,0.0,0.0,0.028249999999999994,1289,5.097832202398096e-06,99.99962161615983,83.16129032258065,🟢 Top 10%~100% 一般微網格 (低誤差)
59_67-59_67,59_67,59_67,True,Persistent Zero,Tiny (<10人),0.024383079999999998,0.029509732050872397,0.028599999999999993,0.0,0.0,0.028599999999999993,1290,4.932679129538846e-06,99.99962654883896,83.22580645161291,🟢 Top 10%~100% 一般微網格 (低誤差)
48_70-48_70,48_70,48_70,True,Persistent Zero,Tiny (<10人),0.02391939,0.029227793768456568,0.027939285714285715,0.0,0.0,0.027939285714285715,1291,4.838874983976601e-06,99.99963138771395,83.29032258064515,🟢 Top 10%~100% 一般微網格 (低誤差)
44_57-44_57,44_57,44_57,True,Persistent Zero,Tiny (<10人),0.02391249,0.02922357780970701,0.02808928571428571,0.0,0.0,0.02808928571428571,1292,4.83747911905741e-06,99.99963622519307,83.35483870967741,🟢 Top 10%~100% 一般微網格 (低誤差)
39_38-38_37,39_38,38_37,False,True Stable,Tiny (<10人),0.02381498,0.029699095883482653,0.027718518518518517,0.0,0.0,0.027718518518518517,1293,4.8177529178588195e-06,99.99964104294598,83.41935483870968,🟢 Top 10%~100% 一般微網格 (低誤差)
